,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
CEC Plant ID,Plant Name,EIA Plant ID,Resource ID,Resource ID Name,Energy Source Category,City,County,State
G0632,Phillips 66 - San Francisco Refinery,50119,UNOCAL_1_UNITS,TOSCO (RODEO PLANT),NATURAL GAS,Rodeo,Contra Costa,CA
G0633,Union Tribune Publishing Co,10600,MSSION_6_UNTRIB,,NATURAL GAS,San Diego,San Diego,CA
G0636,United Cogen Inc (SFO) - Retired 3/31/2012,50104,UNTDQF_7_UNITS,,NATURAL GAS,Unincorporated,San Mateo,CA
G0638,Berry Cogen Midway-Sunset 38MW,50170,UNVRSY_1_UNIT 1,Berry Cogen 38 - Unit 1,NATURAL GAS,Taft,Kern,CA
G0639,University of California  Davis - Idefinite Shutdown,50117,UCDAVS_1_UNIT,,NATURAL GAS,Davis,Yolo,CA
G0640,University of California San Diego Cogeneration Facility,57584,UCMTG_7_UCSD1,,NATURAL GAS,La Jolla,San Diego,CA
G0640,University of California San Diego Cogeneration Facility,57584,UCMTG_7_UCSD2,,NATURAL GAS,La Jolla,San Diego,CA
G0640,University of California San Diego Cogeneration Facility,57584,UCMTG_7_UCSD3,,NATURAL GAS,La Jolla,San Diego,CA
G0641,Univ of San Francisco Cogen,50089,DALYCT_1_FCELL,PGE San Francisco State Fuel Cell,NATURAL GAS,San Francisco,San Francisco,CA
G0642,Unocal Fred L Hartley Research Center (Retired 12/31/2000),54446,,,NATURAL GAS,Brea,Orange,CA
G0643,Rincon Facility (Retired 12/31/2005),54445,SNCLRA_6_QF,SANTA CLARA QFS,NATURAL GAS,Ventura,Ventura,CA
G0644,Wellport Lease Project,54447,TEMBLR_7_WELLPT,,NATURAL GAS,McKittrick,Kern,CA
G0646,VA San Diego Cogeneration Plant (VA Hospital),,,,NATURAL GAS,San Diego,San Diego,CA
G0648,Valley Generating Station,408,,,NATURAL GAS,Sun Valley,Los Angeles,CA
G0652,Vernon (includes H. Gonzales),7436,VERNON_6_GONZL1,H. Gonzales Unit #1,NATURAL GAS,Vernon,Los Angeles,CA
G0652,Vernon (includes H. Gonzales),7436,VERNON_6_GONZL2,H. Gonzales Unit #2,NATURAL GAS,Vernon,Los Angeles,CA
G0652,Vernon (includes H. Gonzales),7436,,,NATURAL GAS,Vernon,Los Angeles,CA
G0653,Veterans Home of California,50065,,,NATURAL GAS,Yountville,Napa,CA
G0658,Centaur Generator Facility (Shut Down 8/1/08),10602,,,NATURAL GAS,Ventura,Ventura,CA
G0661,Watsonville - (Non-Operational May 2011),50968,WATSON_1_CICCOG,,NATURAL GAS,Watsonville,Santa Cruz,CA
G0662,Walnut,4256,,,NATURAL GAS,Turlock,Stanislaus,CA
G0673,Wheelabrator Norwalk Energy,50876,CENTER_2_QF,,NATURAL GAS,Norwalk,Los Angeles,CA
G0677,New-Indy Containerboard Ontario (formerly Oxnard Paper Mill),57585,SNCLRA_2_UNIT1,New Indy Oxnard,NATURAL GAS,Oxnard,Ventura,CA
G0677,New-Indy Containerboard Ontario (formerly Oxnard Paper Mill),57585,SNCLRA_6_WILLMT,,NATURAL GAS,Oxnard,Ventura,CA
G0679,Woodland Generation Station,7266,,,NATURAL GAS,Modesto,Stanislaus,CA
G0686,Yuba City Cogeneration Partners LP,52186,YUBACT_1_SUNSWT,YUBA CITY COGEN,NATURAL GAS,Yuba City,Sutter,CA
G0746,Qualcomm Building W Power Plant,59458,,,NATURAL GAS,San Diego,San Diego,CA
G0751,Ingredion Stockton Plant,52115,,,NATURAL GAS,Stockton,San Joaquin,CA
G0754,Grogen Sunlaw (Growers),50745,,,NATURAL GAS,Vernon,Los Angeles,CA
G0755,Martinez Refinery,54912,SHELRF_1_UNITS,SHELL OIL REFINERY AGGREGATE,NATURAL GAS,Martinez,Contra Costa,CA
G0755,Martinez Refinery,54912,SHELRF_7_UNIT 1,Shell Oil Refinery Unit 1,NATURAL GAS,Martinez,Contra Costa,CA
G0755,Martinez Refinery,54912,SHELRF_7_UNIT 2,Shell Oil Refinery Unit 2,NATURAL GAS,Martinez,Contra Costa,CA
G0755,Martinez Refinery,54912,SHELRF_7_UNIT 3,Shell Oil Refinery Unit 3,NATURAL GAS,Martinez,Contra Costa,CA
G0756,Television City Cogen LP,50705,,,NATURAL GAS,Los Angeles,Los Angeles,CA
G0757,California Institute of Technology,10262,,,NATURAL GAS,Pasadena,Los Angeles,CA
G0758,Civic Center Cogen,10623,,,NATURAL GAS,Los Angeles,Los Angeles,CA
G0759,ConocoPhillips Los Angeles Refinery Wilmington Plant,54451,,,NATURAL GAS,Wilmington,Los Angeles,CA
G0762,St Luke Medical Center,50842,,,NATURAL GAS,Pasadena,Los Angeles,CA
G0763,UCLA Energy Systems Facility,52073,,,NATURAL GAS,Los Angeles,Los Angeles,CA
G0765,Linde Wilmington (Retired 12/2002),50148,,,NATURAL GAS,Wilmington,Los Angeles,CA
G0767,Coolwater Generating Station (Retired 1/15/2015),329,CWATER_7_CT31,,NATURAL GAS,Daggett,San Bernardino,CA
G0767,Coolwater Generating Station (Retired 1/15/2015),329,CWATER_7_CT32,,NATURAL GAS,Daggett,San Bernardino,CA
G0767,Coolwater Generating Station (Retired 1/15/2015),329,CWATER_7_CT41,,NATURAL GAS,Daggett,San Bernardino,CA
G0767,Coolwater Generating Station (Retired 1/15/2015),329,CWATER_7_CT42,,NATURAL GAS,Daggett,San Bernardino,CA
G0767,Coolwater Generating Station (Retired 1/15/2015),329,CWATER_7_ST30,,NATURAL GAS,Daggett,San Bernardino,CA
G0767,Coolwater Generating Station (Retired 1/15/2015),329,CWATER_7_ST40,,NATURAL GAS,Daggett,San Bernardino,CA
G0767,Coolwater Generating Station (Retired 1/15/2015),329,CWATER_7_UNIT 1,,NATURAL GAS,Daggett,San Bernardino,CA
G0767,Coolwater Generating Station (Retired 1/15/2015),329,CWATER_7_UNIT 2,,NATURAL GAS,Daggett,San Bernardino,CA
G0767,Coolwater Generating Station (Retired 1/15/2015),329,CWATER_7_UNIT 3,,NATURAL GAS,Daggett,San Bernardino,CA
G0767,Coolwater Generating Station (Retired 1/15/2015),329,CWATER_7_UNIT 4,,NATURAL GAS,Daggett,San Bernardino,CA
G0775,Elk Hills CoGeneration,55950,NAVY35_1_UNITS,,NATURAL GAS,Tupman,Kern,CA
G0776,Los Angeles Refinery (Tesoro),50530,,,NATURAL GAS,Wilmington,Los Angeles,CA
G0778,High Desert Power Project,55518,HIDSRT_2_UNITS,HIGH DESERT POWER PROJECT AGGREGATE,NATURAL GAS,Victorville,San Bernardino,CA
G0778,High Desert Power Project,55518,HIDSRT_7_CTG1,HIGH DESERT COMBUSTION TURBINE UNIT 1,NATURAL GAS,Victorville,San Bernardino,CA
G0778,High Desert Power Project,55518,HIDSRT_7_CTG2,HIGH DESERT COMBUSTION TURBINE UNIT 2,NATURAL GAS,Victorville,San Bernardino,CA
G0778,High Desert Power Project,55518,HIDSRT_7_CTG3,HIGH DESERT COMBUSTION TURBINE UNIT 3,NATURAL GAS,Victorville,San Bernardino,CA
G0778,High Desert Power Project,55518,HIDSRT_7_STG,HIGH DESERT STEAM TURBINE,NATURAL GAS,Victorville,San Bernardino,CA
G0779,Sutter Energy Center - Calpine Construction Finance Co,55112,SUTTER_2_CTG1,,NATURAL GAS,Yuba City,Sutter,CA
G0779,Sutter Energy Center - Calpine Construction Finance Co,55112,SUTTER_2_CTG2,,NATURAL GAS,Yuba City,Sutter,CA
G0779,Sutter Energy Center - Calpine Construction Finance Co,55112,SUTTER_2_PL1X3,,NATURAL GAS,Yuba City,Sutter,CA
G0779,Sutter Energy Center - Calpine Construction Finance Co,55112,SUTTER_2_STG,,NATURAL GAS,Yuba City,Sutter,CA
G0780,Los Medanos Energy Center LLC,55217,LMEC_1_CTG1,LOS MEDANOS CTG UNIT 1,NATURAL GAS,Pittsburg,Contra Costa,CA
G0780,Los Medanos Energy Center LLC,55217,LMEC_1_CTG2,LOS MEDANOS CTG UNIT 2,NATURAL GAS,Pittsburg,Contra Costa,CA
G0780,Los Medanos Energy Center LLC,55217,LMEC_1_PL1X3,Los Medanos Energy Center AGGREGATE,NATURAL GAS,Pittsburg,Contra Costa,CA
G0780,Los Medanos Energy Center LLC,55217,LMEC_1_STG,LOS MEDANOS STG UNIT,NATURAL GAS,Pittsburg,Contra Costa,CA
G0781,La Paloma Generating,55151,LAPLMA_2_UNIT 1,La Paloma Generating Plant Unit #1,NATURAL GAS,McKittrick,Kern,CA
G0781,La Paloma Generating,55151,LAPLMA_2_UNIT 2,La Paloma Generating Plant Unit #2,NATURAL GAS,McKittrick,Kern,CA
G0781,La Paloma Generating,55151,LAPLMA_2_UNIT 3,La Paloma Generating Plant Unit #3,NATURAL GAS,McKittrick,Kern,CA
G0781,La Paloma Generating,55151,LAPLMA_2_UNIT 4,"LA PALOMA GENERATING PLANT, UNIT #4",NATURAL GAS,McKittrick,Kern,CA
G0783,Delta Energy Center  LLC,55333,DELTA_2_CTG1,DELTA ENERGY CENTER CTG UNIT 1,NATURAL GAS,Pittsburg,Contra Costa,CA
G0783,Delta Energy Center  LLC,55333,DELTA_2_CTG2,DELTA ENERGY CENTER CTG UNIT 2,NATURAL GAS,Pittsburg,Contra Costa,CA
G0783,Delta Energy Center  LLC,55333,DELTA_2_CTG3,DELTA ENERGY CENTER CTG UNIT 3,NATURAL GAS,Pittsburg,Contra Costa,CA
G0783,Delta Energy Center  LLC,55333,DELTA_2_PL1X4,DELTA ENERGY CENTER AGGREGATE,NATURAL GAS,Pittsburg,Contra Costa,CA
G0783,Delta Energy Center  LLC,55333,DELTA_2_STG,DELTA ENERGY CENTER STG UNIT,NATURAL GAS,Pittsburg,Contra Costa,CA
G0784,Sunrise Power,55182,SUNRIS_2_PL1X3,Sunrise Power Project AGGREGATE II,NATURAL GAS,Fellows,Kern,CA
G0784,Sunrise Power,55182,SUNRIS_2_UNIT 1,Sunrise Power Project Unit 1,NATURAL GAS,Fellows,Kern,CA
G0784,Sunrise Power,55182,SUNRIS_2_UNIT 2,Sunrise Power Project Unit 2,NATURAL GAS,Fellows,Kern,CA
G0784,Sunrise Power,55182,SUNRIS_2_UNIT 3,Sunrise Power Project Unit 3,NATURAL GAS,Fellows,Kern,CA
G0785,Otay Mesa Generating Project,55345,OTMESA_2_PL1X3,OTAY MESA ENERGY CENTER,NATURAL GAS,San Diego,San Diego,CA
G0787,Blythe Energy Project,55295,BUCKBL_2_CTG11,Blythe CTG 11,NATURAL GAS,Blythe,Riverside,CA
G0787,Blythe Energy Project,55295,BUCKBL_2_CTG12,Blythe CTG 12,NATURAL GAS,Blythe,Riverside,CA
G0787,Blythe Energy Project,55295,BUCKBL_2_PL1X3,Blythe Energy Center,NATURAL GAS,Blythe,Riverside,CA
G0787,Blythe Energy Project,55295,BUCKBL_2_STG10,Blythe STG,NATURAL GAS,Blythe,Riverside,CA
G0790,SMUD HQ**,7525,,,NATURAL GAS,Sacramento,Sacramento,CA
G0794,Metcalf Energy Center LLC,55393,METEC_2_PL1X3,Metcalf Energy Center,NATURAL GAS,San Jose,Santa Clara,CA
G0794,Metcalf Energy Center LLC,55393,METEC_7_CTG1,Metcalf Energy Center Unit 1,NATURAL GAS,San Jose,Santa Clara,CA
G0794,Metcalf Energy Center LLC,55393,METEC_7_CTG2,Metcalf Energy Center Unit 2,NATURAL GAS,San Jose,Santa Clara,CA
G0794,Metcalf Energy Center LLC,55393,METEC_7_STG3,Metcalf Energy Center Unit 3,NATURAL GAS,San Jose,Santa Clara,CA
G0795,Mountainview Generating Station,358,SBERDO_2_PSP3,Mountainview Gen Sta. Unit 3,NATURAL GAS,Redlands,San Bernardino,CA
G0795,Mountainview Generating Station,358,SBERDO_2_PSP4,Mountainview Gen Sta. Unit 4,NATURAL GAS,Redlands,San Bernardino,CA
G0797,Pastoria Energy Facility L.L.C.,55656,LEBECS_2_UNITS,Pastoria Energy Facility,NATURAL GAS,Lebec,Kern,CA
G0797,Pastoria Energy Facility L.L.C.,55656,LEBECS_7_CTG1,CC Power Block 1 CTG1,NATURAL GAS,Lebec,Kern,CA
G0797,Pastoria Energy Facility L.L.C.,55656,LEBECS_7_CTG2,CC Power Block 1 CTG2,NATURAL GAS,Lebec,Kern,CA
G0797,Pastoria Energy Facility L.L.C.,55656,LEBECS_7_CTG4,CC Power Block 2 CTG4,NATURAL GAS,Lebec,Kern,CA
G0797,Pastoria Energy Facility L.L.C.,55656,LEBECS_7_STG3,CC Power Block 1 STG3,NATURAL GAS,Lebec,Kern,CA
G0797,Pastoria Energy Facility L.L.C.,55656,LEBECS_7_STG5,CC Power Block 2 STG5,NATURAL GAS,Lebec,Kern,CA
G0799,Elk Hills Power  LLC,55400,ELKHIL_2_PL1X3,ELK HILLS COMBINED CYCLE (AGGREGATE),NATURAL GAS,Tupman,Kern,CA
G0799,Elk Hills Power  LLC,55400,ELKHIL_7_CTG1,ELK HILLS COMBUSTION TURBINE UNIT 1,NATURAL GAS,Tupman,Kern,CA
G0799,Elk Hills Power  LLC,55400,ELKHIL_7_CTG2,ELK HILLS COMBUSTION TURBINE UNIT 2,NATURAL GAS,Tupman,Kern,CA
G0799,Elk Hills Power  LLC,55400,ELKHIL_7_STG,ELK HILLS STEAM TURBINE UNIT,NATURAL GAS,Tupman,Kern,CA
G0801,Kirkwood Meadows PUD,,,,NATURAL GAS,Kirkwood,Amador,CA
G0802,AERA San Ardo Cogen Facility,55184,FELLOW_1_TENNCO,,NATURAL GAS,San Ardo,Monterey,CA
G0803,Central Utility Plant (LAX),10048,,,NATURAL GAS,Los Angeles,Los Angeles,CA
G0804,Linn Western Processing Generating Facility (Blacksand),56090,OLINDA_7_BLKSND,BlackSand Generating Facility,NATURAL GAS,Brea,Orange,CA
G0818,Indigo Generation LLC,55541,INDIGO_1_UNIT 1,INDIGO PEAKER UNIT 1,NATURAL GAS,North Palm Springs,Riverside,CA
G0818,Indigo Generation LLC,55541,INDIGO_1_UNIT 2,INDIGO PEAKER UNIT 2,NATURAL GAS,North Palm Springs,Riverside,CA
G0818,Indigo Generation LLC,55541,INDIGO_1_UNIT 3,INDIGO PEAKER UNIT 3,NATURAL GAS,North Palm Springs,Riverside,CA
G0819,Larkspur Energy LLC,55542,LARKSP_6_UNIT 1,LARKSPUR PEAKER UNIT 1,NATURAL GAS,San Diego,San Diego,CA
G0819,Larkspur Energy LLC,55542,LARKSP_6_UNIT 2,LARKSPUR PEAKER UNIT 2,NATURAL GAS,San Diego,San Diego,CA
G0821,Drews - Agua Mansa (Alliance Colton),55935,DREWS_6_GEN 1,DREWS UNIT 1,NATURAL GAS,Colton,San Bernardino,CA
G0821,Drews - Agua Mansa (Alliance Colton),55935,DREWS_6_GEN 2,DREWS UNIT 2,NATURAL GAS,Colton,San Bernardino,CA
G0821,Drews - Agua Mansa (Alliance Colton),55935,DREWS_6_GEN 3,DREWS UNIT 3,NATURAL GAS,Colton,San Bernardino,CA
G0821,Drews - Agua Mansa (Alliance Colton),55935,DREWS_6_GEN 4,DREWS UNIT 4,NATURAL GAS,Colton,San Bernardino,CA
G0821,Drews - Agua Mansa (Alliance Colton),55935,DREWS_6_PL1X4,Drews Generating Plant,NATURAL GAS,Colton,San Bernardino,CA
G0822,Gilroy Energy Center,55810,GILRPP_1_PL1X2,GILROY ENERGY CENTER UNITS 1&2 AGGREGATE,NATURAL GAS,Gilroy,Santa Clara,CA
G0822,Gilroy Energy Center,55810,GILRPP_1_PL3X4,"GILROY ENERGY CENTER, UNIT #3",NATURAL GAS,Gilroy,Santa Clara,CA
G0822,Gilroy Energy Center,55810,GILRPP_1_UNIT 1,Gilroy Energy Center Unit 1,NATURAL GAS,Gilroy,Santa Clara,CA
G0822,Gilroy Energy Center,55810,GILRPP_1_UNIT 2,Gilroy Energy Center Unit 2,NATURAL GAS,Gilroy,Santa Clara,CA
G0823,King City Energy Center,55811,KNGCTY_6_UNITA1,"King City Energy Center, Unit 1",NATURAL GAS,King City,Monterey,CA
G0832,Hanford Energy Park Peaker,55698,GWFPWR_1_CT 1,HEP PEAKER PLANT UNIT 1,NATURAL GAS,Hanford,Kings,CA
G0832,Hanford Energy Park Peaker,55698,GWFPWR_1_CT 2,HEP PEAKER PLANT UNIT 2,NATURAL GAS,Hanford,Kings,CA
G0832,Hanford Energy Park Peaker,55698,GWFPWR_1_UNITS,Hanford Peaker Plant,NATURAL GAS,Hanford,Kings,CA
G0838,Tracy Peaker Plant (reconfigured from Peaker to CC 2012),55933,SCHLTE_1_PL1X3,Tracy Combined Cycle Power Plant,NATURAL GAS,Tracy,San Joaquin,CA
G0838,Tracy Peaker Plant (reconfigured from Peaker to CC 2012),55933,SCHLTE_1_UNITA1,Tracy Unit 1 Peaking Project,NATURAL GAS,Tracy,San Joaquin,CA
G0838,Tracy Peaker Plant (reconfigured from Peaker to CC 2012),55933,SCHLTE_1_UNITA2,Tracy Unit 2 Peaking Project,NATURAL GAS,Tracy,San Joaquin,CA
G0842,Century (Alliance),55934,CENTRY_6_GEN 1,CENTURY GEN 1,NATURAL GAS,Colton,San Bernardino,CA
G0842,Century (Alliance),55934,CENTRY_6_GEN 2,CENTURY GEN 2,NATURAL GAS,Colton,San Bernardino,CA
G0842,Century (Alliance),55934,CENTRY_6_GEN 3,CENTURY GEN 3,NATURAL GAS,Colton,San Bernardino,CA
G0842,Century (Alliance),55934,CENTRY_6_GEN 4,CENTURY GEN 4,NATURAL GAS,Colton,San Bernardino,CA
G0842,Century (Alliance),55934,CENTRY_6_PL1X4,CENTURY GENERATING PLANT (AGGREGATE),NATURAL GAS,Colton,San Bernardino,CA
G0845,Enterprise - CalPeak Power,55513,ESCNDO_6_UNITB1,CalPeak Power Enterprise Unit 1,NATURAL GAS,Escondido,San Diego,CA
G0853,Border - CalPeak Power,55510,BORDER_6_UNITA1,CalPeak Power Border Unit 1,NATURAL GAS,San Diego,San Diego,CA
G0861,Palomar Energy Center,55985,PALOMR_2_PL1X3,Palomar Energy Center,NATURAL GAS,Escondido,San Diego,CA
G0861,Palomar Energy Center,55985,PALOMR_7_CTG1,PALOMR_7_CTG1,NATURAL GAS,Escondido,San Diego,CA
G0861,Palomar Energy Center,55985,PALOMR_7_CTG2,PALOMR_7_CTG2,NATURAL GAS,Escondido,San Diego,CA
G0861,Palomar Energy Center,55985,PALOMR_7_STG3,PALOMR_7_STG3,NATURAL GAS,Escondido,San Diego,CA
G0866,Los Esteros Critical Energy Facility LLC,55748,LECEF_1_CGT 1,LOS ESTEROS ENERGY FACILITY CTG 1,NATURAL GAS,San Jose,Santa Clara,CA
G0866,Los Esteros Critical Energy Facility LLC,55748,LECEF_1_CGT 2,LOS ESTEROS ENERGY FACILITY CTG 2,NATURAL GAS,San Jose,Santa Clara,CA
G0866,Los Esteros Critical Energy Facility LLC,55748,LECEF_1_CGT 3,LOS ESTEROS ENERGY FACILITY CTG 3,NATURAL GAS,San Jose,Santa Clara,CA
G0866,Los Esteros Critical Energy Facility LLC,55748,LECEF_1_CGT 4,LOS ESTEROS ENERGY FACILITY CTG 4,NATURAL GAS,San Jose,Santa Clara,CA
G0866,Los Esteros Critical Energy Facility LLC,55748,LECEF_1_STG1,LOS ESTEROS ENERGY FACILITY STG1,NATURAL GAS,San Jose,Santa Clara,CA
G0866,Los Esteros Critical Energy Facility LLC,55748,LECEF_1_UNITS,LOS ESTEROS ENERGY FACILITY AGGREGATE,NATURAL GAS,San Jose,Santa Clara,CA
G0867,Henrietta Peaker,55807,HENRTA_6_UNITA1,GWF HENRIETTA PEAKER PLANT UNIT 1,NATURAL GAS,Lemoore,Kings,CA
G0867,Henrietta Peaker,55807,HENRTA_6_UNITA2,GWF HENRIETTA PEAKER PLANT UNIT 2,NATURAL GAS,Lemoore,Kings,CA
G0868,Inland Empire Energy Center,55853,INLDEM_5_UNIT 1,"Inland Empire Energy Center, Unit 1",NATURAL GAS,Menifee,Riverside,CA
G0868,Inland Empire Energy Center,55853,INLDEM_5_UNIT 2,,NATURAL GAS,Menifee,Riverside,CA
G0889,Cosumnes Power Plant,55970,,,NATURAL GAS,Herald,Sacramento,CA
G0894,Malburg Power Plant,56041,VERNON_6_MALBRG,Malburg Generating Station,NATURAL GAS,Vernon,Los Angeles,CA
G0894,Malburg Power Plant,56041,VERNON_7_CTG1,VERNON_7_CTG1,NATURAL GAS,Vernon,Los Angeles,CA
G0894,Malburg Power Plant,56041,VERNON_7_CTG2,VERNON_7_CTG2,NATURAL GAS,Vernon,Los Angeles,CA
G0894,Malburg Power Plant,56041,VERNON_7_STG3,VERNON_7_STG3,NATURAL GAS,Vernon,Los Angeles,CA
G0896,Chowchilla II Peaker,56185,CHWCHL_1_GEN 1,,NATURAL GAS,Chowchilla,Madera,CA
G0896,Chowchilla II Peaker,56185,CHWCHL_1_GEN 10,,NATURAL GAS,Chowchilla,Madera,CA
G0896,Chowchilla II Peaker,56185,CHWCHL_1_GEN 11,,NATURAL GAS,Chowchilla,Madera,CA
G0896,Chowchilla II Peaker,56185,CHWCHL_1_GEN 12,,NATURAL GAS,Chowchilla,Madera,CA
G0896,Chowchilla II Peaker,56185,CHWCHL_1_GEN 13,,NATURAL GAS,Chowchilla,Madera,CA
G0896,Chowchilla II Peaker,56185,CHWCHL_1_GEN 14,,NATURAL GAS,Chowchilla,Madera,CA
G0896,Chowchilla II Peaker,56185,CHWCHL_1_GEN 15,,NATURAL GAS,Chowchilla,Madera,CA
G0896,Chowchilla II Peaker,56185,CHWCHL_1_GEN 16,,NATURAL GAS,Chowchilla,Madera,CA
G0896,Chowchilla II Peaker,56185,CHWCHL_1_GEN 2,,NATURAL GAS,Chowchilla,Madera,CA
G0896,Chowchilla II Peaker,56185,CHWCHL_1_GEN 3,,NATURAL GAS,Chowchilla,Madera,CA
G0896,Chowchilla II Peaker,56185,CHWCHL_1_GEN 4,,NATURAL GAS,Chowchilla,Madera,CA
G0896,Chowchilla II Peaker,56185,CHWCHL_1_GEN 5,,NATURAL GAS,Chowchilla,Madera,CA
G0896,Chowchilla II Peaker,56185,CHWCHL_1_GEN 6,,NATURAL GAS,Chowchilla,Madera,CA
G0896,Chowchilla II Peaker,56185,CHWCHL_1_GEN 7,,NATURAL GAS,Chowchilla,Madera,CA
G0896,Chowchilla II Peaker,56185,CHWCHL_1_GEN 8,,NATURAL GAS,Chowchilla,Madera,CA
G0896,Chowchilla II Peaker,56185,CHWCHL_1_GEN 9,,NATURAL GAS,Chowchilla,Madera,CA
G0896,Chowchilla II Peaker,56185,CHWCHL_1_UNIT,CHOW 2 PEAKER PLANT,NATURAL GAS,Chowchilla,Madera,CA
G0897,Red Bluff,56184,REDBLF_6_GEN 1,,NATURAL GAS,Red Bluff,Tehama,CA
G0897,Red Bluff,56184,REDBLF_6_GEN 10,,NATURAL GAS,Red Bluff,Tehama,CA
G0897,Red Bluff,56184,REDBLF_6_GEN 11,,NATURAL GAS,Red Bluff,Tehama,CA
G0897,Red Bluff,56184,REDBLF_6_GEN 12,,NATURAL GAS,Red Bluff,Tehama,CA
G0897,Red Bluff,56184,REDBLF_6_GEN 13,,NATURAL GAS,Red Bluff,Tehama,CA
G0897,Red Bluff,56184,REDBLF_6_GEN 14,,NATURAL GAS,Red Bluff,Tehama,CA
G0897,Red Bluff,56184,REDBLF_6_GEN 15,,NATURAL GAS,Red Bluff,Tehama,CA
G0897,Red Bluff,56184,REDBLF_6_GEN 16,,NATURAL GAS,Red Bluff,Tehama,CA
G0897,Red Bluff,56184,REDBLF_6_GEN 2,,NATURAL GAS,Red Bluff,Tehama,CA
G0897,Red Bluff,56184,REDBLF_6_GEN 3,,NATURAL GAS,Red Bluff,Tehama,CA
G0897,Red Bluff,56184,REDBLF_6_GEN 4,,NATURAL GAS,Red Bluff,Tehama,CA
G0897,Red Bluff,56184,REDBLF_6_GEN 5,,NATURAL GAS,Red Bluff,Tehama,CA
G0897,Red Bluff,56184,REDBLF_6_GEN 6,,NATURAL GAS,Red Bluff,Tehama,CA
G0897,Red Bluff,56184,REDBLF_6_GEN 7,,NATURAL GAS,Red Bluff,Tehama,CA
G0897,Red Bluff,56184,REDBLF_6_GEN 8,,NATURAL GAS,Red Bluff,Tehama,CA
G0897,Red Bluff,56184,REDBLF_6_GEN 9,,NATURAL GAS,Red Bluff,Tehama,CA
G0897,Red Bluff,56184,REDBLF_6_UNIT,RED BLUFF PEAKER PLANT,NATURAL GAS,Red Bluff,Tehama,CA
G0898,San Jose FMC,,,,NATURAL GAS,San Jose,Santa Clara,CA
G0899,Olive View Medical Center,10884,,,NATURAL GAS,Sylmar,Los Angeles,CA
G0900,Walnut Energy Center,56078,,,NATURAL GAS,Turlock,Stanislaus,CA
G0902,Valero Cogeneration Unit #1,55851,BAHIA_7_UNITA1,,NATURAL GAS,Benicia,Solano,CA
G0904,Fresno Cogeneration Partners  LP PKR,10156,AGRICO_6_PL3N5,Fresno Peaker,NATURAL GAS,San Joaquin,Fresno,CA
G0904,Fresno Cogeneration Partners  LP PKR,10156,AGRICO_6_UNIT 3,Fresno Peaker AG PL3N5 ICE5,NATURAL GAS,San Joaquin,Fresno,CA
G0905,Wellhead Power Panoche LLC,55874,PNOCHE_1_PL1X2,Panoche Peaker,NATURAL GAS,Firebaugh,Fresno,CA
G0905,Wellhead Power Panoche LLC,55874,PNOCHE_7_CTG1,Panoche Peaker Facility,NATURAL GAS,Firebaugh,Fresno,CA
G0906,Wellhead Power Gates LLC (Retired 2012),55875,GATES_6_PL1X2,,NATURAL GAS,Huron,Fresno,CA
G0906,Wellhead Power Gates LLC (Retired 2012),55875,GATES_7_CTG1,,NATURAL GAS,Huron,Fresno,CA
G0908,Panoche - CalPeak Power,55508,PNOCHE_1_UNITA1,CalPeak Power Panoche Unit 1,NATURAL GAS,Firebaugh,Fresno,CA
G0909,Vaca Dixon - CalPeak Power,55499,VACADX_1_UNITA1,CalPeak Power Vaca Dixon Unit 1,NATURAL GAS,Vacaville,Solano,CA
G0910,Cuyamaca Peak Energy Plant (formely CalPeak El Cajon),55512,ELCAJN_6_UNITA1,Cuyamaca Peak Energy Plant,NATURAL GAS,El Cajon,San Diego,CA
G0911,Agua Mansa Power Plant,55951,COLTON_6_AGUAM1,AGUA MANSA UNIT 1 (CITY OF COLTON),NATURAL GAS,Colton,San Bernardino,CA
G0912,Springs Generation Project,56144,RVSIDE_6_SPRING,SPRINGS GENERATION PROJECT AGGREGATE,NATURAL GAS,Riverside,Riverside,CA
G0912,Springs Generation Project,56144,RVSIDE_7_SPRGU1,RVSIDE_7_SPRGU1,NATURAL GAS,Riverside,Riverside,CA
G0912,Springs Generation Project,56144,RVSIDE_7_SPRGU2,RVSIDE_7_SPRGU2,NATURAL GAS,Riverside,Riverside,CA
G0912,Springs Generation Project,56144,RVSIDE_7_SPRGU3,RVSIDE_7_SPRGU3,NATURAL GAS,Riverside,Riverside,CA
G0912,Springs Generation Project,56144,RVSIDE_7_SPRGU4,RVSIDE_7_SPRGU4,NATURAL GAS,Riverside,Riverside,CA
G0913,Wolfskill Energy Center,55855,WOLFSK_1_UNITA1,Wolfskill Energy Center,NATURAL GAS,Suisan City,Solano,CA
G0914,Riverview Energy Center,55963,RVRVEW_1_UNITA1,Riverview Energy Center (GP Antioch),NATURAL GAS,Antioch,Contra Costa,CA
G0915,Lambie Energy Center,55626,LMBEPK_2_UNITA1,"Lambie Energy Center, Unit #1",NATURAL GAS,Suisan City,Solano,CA
G0916,Goose Haven Energy Center,55627,LMBEPK_2_UNITA3,"Goose Haven Energy Center, Unit #1",NATURAL GAS,Suisan City,Solano,CA
