State,TypeCode,CECPlantID,EIAPlantID,Unit,LastOfCapacity,Aging,OTC,Peaker,PMCC,NewCombinedCycleUnit,CombinedCycle,StartDate,MaxOfRetireDate,PrimeMoverID,PrimeMoverDesc,PriEnergySource,Description
CA,G,G0336,151,1,56,0,0,1,0,0,0,7/1/1980 0:00,,GT,Combustion (gas) Turbine,DFO,"Distillate Fuel Oil (includes all Diesel and No. 1, No. 2, and No. 4 Fuel Oils) "
CA,G,G0336,151,2,56,0,0,1,0,0,0,7/1/1981 0:00,,GT,Combustion (gas) Turbine,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0339,50612,LM5000,47,0,0,0,0,0,0,11/1/1991 0:00,,GT,Combustion (gas) Turbine,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0355,10501,K100,39.1,0,0,0,0,0,0,5/19/1989 0:00,12/31/2016 0:00,GT,Combustion (gas) Turbine,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0357,56508,1,23,0,0,1,0,0,0,1/26/2007 0:00,4/1/2009 0:00,GT,Combustion (gas) Turbine,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0358,52169,A,78,0,0,0,0,0,0,5/8/1989 0:00,,GT,Combustion (gas) Turbine,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0358,52169,B,78,0,0,0,0,0,0,5/8/1989 0:00,,GT,Combustion (gas) Turbine,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0358,52169,C,78,0,0,0,0,0,0,5/8/1989 0:00,,GT,Combustion (gas) Turbine,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0360,305,Unit 1A,16,0,0,1,0,0,0,5/15/1972 0:00,12/31/2016 0:00,GT,Combustion (gas) Turbine,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0360,305,Unit 1B,17,0,0,1,0,0,0,5/15/1972 0:00,12/31/2016 0:00,GT,Combustion (gas) Turbine,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0363,50624,EXP1,7.5,0,0,0,0,0,0,9/1/1983 0:00,,OT,Other (Explain in Notes),NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0363,50624,GTG1,22.48,0,0,0,0,0,1,11/1/1988 0:00,,CT,Combustion (gas) Turbine,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0363,50624,STG1,19.3,0,0,0,0,0,1,11/1/1988 0:00,,CA,Steam Turbine,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0366,10850,Unit 1,55,0,0,0,1,0,1,6/12/1990 0:00,8/5/2013 0:00,CS,Combined Cycle - Single Shaft,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0368,50622,1,9.2,0,0,0,0,0,0,12/1/1986 0:00,,GT,Combustion (gas) Turbine,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0368,50622,2,9.2,0,0,0,0,0,0,12/1/1986 0:00,,GT,Combustion (gas) Turbine,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0371,259,1,156,1,1,0,0,0,0,7/1/1956 0:00,2/5/2014 0:00,ST,Steam Turbine,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0371,259,2,156,1,1,0,0,0,0,10/10/1955 0:00,2/5/2014 0:00,ST,Steam Turbine,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0371,259,3,300,1,1,0,0,0,0,12/27/1962 0:00,2/5/2014 0:00,ST,Steam Turbine,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0371,259,4,300,1,1,0,0,0,0,8/13/1963 0:00,2/5/2014 0:00,ST,Steam Turbine,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0372,260,1-GT1,175,0,1,0,1,1,1,7/1/2002 0:00,,CT,Combined Cycle - Combustion Turbine portion,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0372,260,1-GT2,175,0,1,0,1,1,1,7/1/2002 0:00,,CT,Combined Cycle - Combustion Turbine portion,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0372,260,1-ST,190,0,1,0,1,1,1,7/1/2002 0:00,,CA,Combined Cycle - Steam Turbine portion,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0372,260,2-GT1,175,0,1,0,1,1,1,7/12/2002 0:00,,CT,Combined Cycle - Combustion Turbine portion,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0372,260,2-GT2,175,0,1,0,1,1,1,7/12/2002 0:00,,CT,Combined Cycle - Combustion Turbine portion,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0372,260,2-ST,190,0,1,0,1,1,1,7/12/2002 0:00,,CA,Combined Cycle - Steam Turbine portion,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0372,260,6,702,1,1,0,0,0,0,12/10/1967 0:00,12/31/2016 0:00,ST,Steam Turbine,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0372,260,7,702,1,1,0,0,0,0,8/16/1968 0:00,12/31/2016 0:00,ST,Steam Turbine,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0378,Missing,1,1.5,0,0,0,0,0,0,1/1/1989 0:00,1/26/2016 0:00,IC,"Internal Combustion Engine (diesel, piston)",NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0378,Missing,2,1.5,0,0,0,0,0,0,1/1/1989 0:00,1/26/2016 0:00,IC,"Internal Combustion Engine (diesel, piston)",NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0379,7450,1,27.4,0,0,1,0,0,0,5/1/1986 0:00,,GT,Combustion (gas) Turbine,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0379,7450,2,27.4,0,0,1,0,0,0,5/1/1986 0:00,,GT,Combustion (gas) Turbine,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0380,7451,1,27.4,0,0,1,0,0,0,2/1/1986 0:00,,GT,Combustion (gas) Turbine,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0381,7449,1,27.4,0,0,1,0,0,0,4/1/1996 0:00,,GT,Combustion (gas) Turbine,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0382,7452,1,24.9,0,0,1,0,0,0,4/1/1986 0:00,,GT,Combustion (gas) Turbine,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0382,7452,2,24.9,0,0,1,0,0,0,5/1/1986 0:00,,GT,Combustion (gas) Turbine,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0384,10156,UNIT 1,25,0,0,0,1,0,1,12/1/1989 0:00,11/30/2004 0:00,CT,Combined Cycle - Combustion Turbine portion,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0384,10156,UNIT 2,8.25,0,0,0,1,0,1,12/1/1989 0:00,,CA,Combined Cycle - Steam Turbine portion,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0384,10156,UNIT 4,50,0,0,0,1,0,1,1/14/2005 0:00,,CT,Combined Cycle - Combustion Turbine portion,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0385,6707,Unit 1,13,0,0,0,0,0,0,9/21/1968 0:00,12/31/2003 0:00,GT,Combustion (gas) Turbine,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0386,10810,GEN 1,23,0,0,0,1,0,1,5/1/1989 0:00,9/28/2018 0:00,CT,Combined Cycle - Combustion Turbine portion,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0386,10810,GEN 2,2.6,0,0,0,1,0,1,5/1/1989 0:00,9/28/2018 0:00,CA,Combined Cycle - Steam Turbine portion,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0388,50963,1TG,5.3,0,0,0,0,0,0,12/1/2003 0:00,,GT,Combustion (gas) Turbine,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0388,50963,1TG_OLD,0.8,0,0,0,0,0,0,9/1/1986 0:00,3/16/2003 0:00,GT,Combustion (gas) Turbine,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0388,50963,2TG,0.8,0,0,0,0,0,0,9/1/1986 0:00,3/31/2003 0:00,GT,Combustion (gas) Turbine,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0388,50963,3TG,0.8,0,0,0,0,0,0,9/1/1986 0:00,3/31/2003 0:00,GT,Combustion (gas) Turbine,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0389,306,Unit 1,20,0,0,0,0,0,0,9/1/1976 0:00,12/31/2003 0:00,GT,Combustion (gas) Turbine,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0396,10685,PINA,17.3,0,0,0,0,0,0,6/1/1968 0:00,,GT,Combustion (gas) Turbine,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0398,307,Unit 1,17,0,0,0,0,0,0,6/2/1972 0:00,12/31/2003 0:00,GT,Combustion (gas) Turbine,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0398,307,Unit 2,17,0,0,0,0,0,0,6/2/1972 0:00,12/31/2003 0:00,GT,Combustion (gas) Turbine,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0399,10812,GEN 1,42.15,0,0,0,1,0,1,5/1/2009 0:00,9/28/2018 0:00,CT,Combined Cycle - Combustion Turbine portion,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0399,10812,GEN 2,4.05,0,0,0,1,0,1,6/1/1989 0:00,9/28/2018 0:00,CA,Combined Cycle - Steam Turbine portion,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0403,50851,Unit GTG,23.59,0,0,0,1,0,1,4/1/1987 0:00,,CT,Combined Cycle - Combustion Turbine portion,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0403,50851,Unit STG,7.6,0,0,0,1,0,1,4/1/1987 0:00,,CA,Combined Cycle - Steam Turbine portion,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0404,50850,GEN 1,23.59,0,0,0,1,0,1,3/1/1988 0:00,,CT,Combined Cycle - Combustion Turbine portion,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0404,50850,GEN 2,7.6,0,0,0,1,0,1,3/1/1988 0:00,,CA,Combined Cycle - Steam Turbine portion,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0405,50849,GEN1,21.35,0,0,0,1,0,1,6/1/1987 0:00,,CT,Combined Cycle - Combustion Turbine portion,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0405,50849,GEN2,5,0,0,0,1,0,1,6/1/1987 0:00,,CA,Combined Cycle - Steam Turbine portion,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0406,6211,1,74.5,0,0,1,0,0,0,1/1/1978 0:00,,GT,Combustion (gas) Turbine,JF,Jet Fuel 
CA,G,G0406,6211,2,74.5,0,0,1,0,0,0,1/1/1978 0:00,,GT,Combustion (gas) Turbine,JF,Jet Fuel 
CA,G,G0406,6211,3,74.5,0,0,1,0,0,0,1/1/1978 0:00,,GT,Combustion (gas) Turbine,JF,Jet Fuel 
CA,G,G0409,54371,ODC1,40,0,0,0,0,0,0,6/7/1985 0:00,1/5/2016 0:00,GT,Combustion (gas) Turbine,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0410,6013,Olive 1,50,1,0,1,0,0,0,1/1/1958 0:00,,ST,Steam Turbine,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0410,6013,Olive 2,59.8,1,0,1,0,0,0,1/1/1964 0:00,,ST,Steam Turbine,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0410,6013,Olive 3,22,1,0,0,0,0,0,1/1/1972 0:00,1/1/2003 0:00,ST,Steam Turbine,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0410,6013,Olive 4,31,1,0,0,0,0,0,1/1/1972 0:00,1/1/2003 0:00,ST,Steam Turbine,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0415,50538,Unit 1,5.88,0,0,0,0,0,0,12/1/1984 0:00,2/1/2009 0:00,GT,Combustion (gas) Turbine,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0415,50538,Unit 2,5.88,0,0,0,0,0,0,12/1/1984 0:00,2/1/2009 0:00,GT,Combustion (gas) Turbine,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0421,350,UNIT 1,806.4,1,1,0,0,0,0,8/3/1971 0:00,,ST,Steam Turbine,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0421,350,UNIT 2,806.4,1,1,0,0,0,0,3/5/1973 0:00,,ST,Steam Turbine,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0424,54477,GEN1,1.07,0,0,0,0,0,0,5/1/1990 0:00,,IC,"Internal Combustion Engine (diesel, piston)",NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0424,54477,GEN2,1.07,0,0,0,0,0,0,5/1/1990 0:00,,IC,"Internal Combustion Engine (diesel, piston)",NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0424,54477,GEN3,1.07,0,0,0,0,0,0,5/1/1990 0:00,,IC,"Internal Combustion Engine (diesel, piston)",NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0424,54477,GEN4,1.07,0,0,0,0,0,0,5/1/1990 0:00,,IC,"Internal Combustion Engine (diesel, piston)",NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0424,54477,GEN5,1.07,0,0,0,0,0,0,5/1/1990 0:00,,IC,"Internal Combustion Engine (diesel, piston)",NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0424,54477,GEN6,1.07,0,0,0,0,0,0,5/1/1990 0:00,,IC,"Internal Combustion Engine (diesel, piston)",NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0424,54477,GEN7,1.07,0,0,0,0,0,0,5/1/1990 0:00,,IC,"Internal Combustion Engine (diesel, piston)",NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0428,10649,LM5000,47,0,0,0,0,0,0,4/24/1995 0:00,,GT,Combustion (gas) Turbine,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0429,50003,LM5000,47,0,0,0,0,0,0,3/20/1990 0:00,,GT,Combustion (gas) Turbine,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0434,50319,EG 1,0.65,0,0,0,0,0,0,8/1/1986 0:00,12/31/2006 0:00,IC,"Internal Combustion Engine (diesel, piston)",NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0434,50319,EG 2,0.65,0,0,0,0,0,0,8/1/1986 0:00,12/31/2006 0:00,IC,"Internal Combustion Engine (diesel, piston)",NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0437,50428,GEN1,1.4,0,0,0,0,0,0,1/1/1984 0:00,12/31/2008 0:00,IC,"Internal Combustion Engine (diesel, piston)",NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0450,271,PPP1,163,1,1,0,0,0,0,1/1/1954 0:00,10/1/2003 0:00,ST,Steam Turbine,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0450,271,PPP2,163,1,1,0,0,0,0,1/1/1954 0:00,10/1/2003 0:00,ST,Steam Turbine,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0450,271,PPP3,163,1,1,0,0,0,0,1/1/1954 0:00,10/1/2003 0:00,ST,Steam Turbine,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0450,271,PPP4,163,1,1,0,0,0,0,1/1/1954 0:00,10/1/2003 0:00,ST,Steam Turbine,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0450,271,PPP5,325,1,1,0,0,0,0,1/1/1960 0:00,12/31/2016 0:00,ST,Steam Turbine,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0450,271,PPP6,325,1,1,0,0,0,0,1/1/1961 0:00,12/31/2016 0:00,ST,Steam Turbine,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0450,271,PPP7,720,1,0,0,0,0,0,1/1/1972 0:00,12/31/2016 0:00,ST,Steam Turbine,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0453,50623,GENA,3.5,0,0,0,0,0,0,12/1/1987 0:00,,GT,Combustion (gas) Turbine,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0453,50623,GENB,3.5,0,0,0,0,0,0,12/1/1987 0:00,,GT,Combustion (gas) Turbine,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0453,50623,GENC,3.5,0,0,0,0,0,0,12/1/1987 0:00,,GT,Combustion (gas) Turbine,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0453,50623,GEND,3.5,0,0,0,0,0,0,12/1/1987 0:00,,GT,Combustion (gas) Turbine,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0453,50623,GENE,3.5,0,0,0,0,0,0,12/1/1987 0:00,,GT,Combustion (gas) Turbine,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0461,6524,1,2,0,0,0,0,0,0,1/1/1965 0:00,12/31/2002 0:00,IC,"Internal Combustion Engine (diesel, piston)",OIL,"Non-specified oil products, may include distillate fuel oil"
CA,G,G0461,6524,2,2,0,0,0,0,0,0,1/1/1965 0:00,12/31/2002 0:00,IC,"Internal Combustion Engine (diesel, piston)",OIL,"Non-specified oil products, may include distillate fuel oil"
CA,G,G0461,6524,3,2,0,0,0,0,0,0,1/1/1965 0:00,12/31/2002 0:00,IC,"Internal Combustion Engine (diesel, piston)",OIL,"Non-specified oil products, may include distillate fuel oil"
CA,G,G0462,273,POT3,207,1,1,0,0,0,0,1/1/1965 0:00,2/28/2011 0:00,ST,Steam Turbine,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0462,273,POT4,52,0,0,1,0,0,0,1/1/1976 0:00,2/28/2011 0:00,GT,Combustion (gas) Turbine,DFO,"Distillate Fuel Oil (includes all Diesel and No. 1, No. 2, and No. 4 Fuel Oils) "
CA,G,G0462,273,POT5,52,0,0,1,0,0,0,1/1/1976 0:00,2/28/2011 0:00,GT,Combustion (gas) Turbine,DFO,"Distillate Fuel Oil (includes all Diesel and No. 1, No. 2, and No. 4 Fuel Oils) "
CA,G,G0462,273,POT6,52,0,0,1,0,0,0,1/1/1976 0:00,2/28/2011 0:00,GT,Combustion (gas) Turbine,DFO,"Distillate Fuel Oil (includes all Diesel and No. 1, No. 2, and No. 4 Fuel Oils) "
CA,G,G0467,7551,CCST,49.8,0,0,0,1,0,1,3/1/1997 0:00,,CA,Combined Cycle - Steam Turbine portion,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0467,7551,CT1A,49.8,0,0,0,1,0,1,5/1/1997 0:00,,CT,Combined Cycle - Combustion Turbine portion,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0467,7551,CT1B,48.3,0,0,0,1,0,1,3/1/1997 0:00,,CT,Combined Cycle - Combustion Turbine portion,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0467,7551,CT1C,50,0,0,1,0,0,0,4/1/2001 0:00,,GT,Combustion (gas) Turbine,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0468,50464,1,19.88,0,0,0,0,0,0,3/1/1982 0:00,,GT,Combustion (gas) Turbine,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0468,50464,2,49.9,0,0,0,0,0,0,12/1/1989 0:00,,GT,Combustion (gas) Turbine,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0475,52060,DG-1,2,0,0,0,0,0,0,1/1/1996 0:00,7/31/2013 0:00,IC,"Internal Combustion Engine (diesel, piston)",DFO,"Distillate Fuel Oil (includes all Diesel and No. 1, No. 2, and No. 4 Fuel Oils) "
CA,G,G0475,52060,TG-1-4,7.24,0,0,0,0,0,0,1/1/1982 0:00,7/31/2013 0:00,GT,Combustion (gas) Turbine,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0475,52060,TG-4,4.6,0,0,0,0,0,0,12/17/2007 0:00,,GT,Combustion (gas) Turbine,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0475,52060,TG-5,4.6,0,0,0,0,0,0,11/9/2015 0:00,,GT,Combustion (gas) Turbine,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0477,54936,03,3.2,0,0,0,0,0,0,1/1/1987 0:00,12/31/2007 0:00,GT,Combustion (gas) Turbine,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0483,50696,GEN1,2.5,0,0,0,0,0,0,6/1/1993 0:00,,IC,"Internal Combustion Engine (diesel, piston)",NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0483,50696,GEN1,2.5,0,0,0,0,0,0,6/1/1993 0:00,,IC,"Internal Combustion Engine (diesel, piston)",NG,"Other Biomass Gases (Digester Gas, Methane, and other biomass gases)"
CA,G,G0483,50696,GEN2,2.5,0,0,0,0,0,0,6/1/1993 0:00,,IC,"Internal Combustion Engine (diesel, piston)",NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0483,50696,GEN2,2.5,0,0,0,0,0,0,6/1/1993 0:00,,IC,"Internal Combustion Engine (diesel, piston)",NG,"Other Biomass Gases (Digester Gas, Methane, and other biomass gases)"
CA,G,G0483,50696,GEN3,2.5,0,0,0,0,0,0,6/1/1993 0:00,,IC,"Internal Combustion Engine (diesel, piston)",NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0483,50696,GEN3,2.5,0,0,0,0,0,0,6/1/1993 0:00,,IC,"Internal Combustion Engine (diesel, piston)",NG,"Other Biomass Gases (Digester Gas, Methane, and other biomass gases)"
CA,G,G0487,7307,1,18,0,0,1,0,0,0,1/1/1996 0:00,,GT,Combustion (gas) Turbine,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0487,7307,2,27.9,0,0,1,0,0,0,1/1/1996 0:00,,GT,Combustion (gas) Turbine,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0487,7307,3,27.9,0,0,1,0,0,0,1/1/1996 0:00,,GT,Combustion (gas) Turbine,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0487,7307,4,26.8,0,0,0,1,0,1,1/1/1994 0:00,,CA,Combined Cycle - Steam Turbine portion,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0487,7307,5,40,0,0,0,1,0,1,6/1/2002 0:00,,CT,Combined Cycle - Combustion Turbine portion,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0487,7307,6,42.5,0,0,0,1,0,1,8/22/2011 0:00,,CT,Combined Cycle - Combustion Turbine portion,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0490,356,5,178.87,1,1,0,0,0,0,10/1/1954 0:00,,ST,Steam Turbine,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0490,356,6,175,1,1,0,0,0,0,7/15/1957 0:00,,ST,Steam Turbine,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0490,356,7,505.96,1,1,0,0,0,0,2/1/1967 0:00,,ST,Steam Turbine,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0490,356,8,495.9,1,1,0,0,0,0,7/1/1967 0:00,,ST,Steam Turbine,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
CA,G,G0494,52063,Unit 1,4,0,0,0,0,0,0,1/1/1978 0:00,,ST,Steam Turbine,NG,Waste Heat
CA,G,G0495,52064,GEN1,5,0,0,0,0,0,0,8/1/1976 0:00,,ST,Steam Turbine,NG,"Natural Gas (Pipeline Weighted National Average w/ HHV 1,050 Btu/scf)"
